Calendar for billionplus2 only Earnings
April 2021
Date est,Date act,Time est,Time act,Symbol,Quarter,EPS est,EPS act,Status
7/28/22,7/28/22,After Market,3:03:00 PM CDT,TXRH,Q2,1.015,1.07,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,ALEX,Q2,-0.86,0.18,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,APPF,Q2,-0.35,0.03,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,AVTR,Q2,0.375,0.37,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,AXTI,Q2,0.083,0.16,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,COHU,Q2,0.647,0.81,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,DECK,Q1,1.33,1.66,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,EIG,Q2,0.58,0.79,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,EIX,Q2,0.9,0.94,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,FIVN,Q2,-0.336,0.34,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,HURN,Q2,0.773,0.83,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,IMAX,Q2,0.023,0.07,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,KLAC,Q4,5.462,5.81,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,LMAT,Q2,0.317,0.29,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,MBIN,Q2,0.9,1.11,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,OLN,Q2,2.565,2.76,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,ROKU,Q2,-0.78,-0.82,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,TBBK,Q2,0.49,0.53,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,UCTT,Q2,0.93,1.04,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,VFC,Q1,0.13,0.09,Verified
7/28/22,7/28/22,After Market,3:05:00 PM CDT,VRSN,Q2,1.52,1.54,Verified
7/28/22,7/28/22,After Market,3:06:00 PM CDT,INTC,Q2,0.689,0.29,Verified
7/28/22,7/28/22,After Market,3:10:00 PM CDT,HTGC,Q2,0.33,-0.09,Verified
7/28/22,7/28/22,After Market,3:10:00 PM CDT,KNSL,Q2,1.68,1.92,Verified
7/28/22,7/28/22,After Market,3:10:00 PM CDT,MHK,Q2,4.348,4.41,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,AJG,Q2,1.684,1.7,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,BY,Q2,0.51,0.54,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,CC,Q2,1.424,1.89,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,CPT,Q2,1.615,1.64,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,CWST,Q2,0.29,0.36,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,EBC,Q2,0.288,0.32,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,ERIE,Q2,1.62,1.53,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,ES,Q2,0.84,0.84,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,EW,Q2,0.633,0.63,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,GLPI,Q2,0.892,0.84,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,HIG,Q2,1.52,2.15,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,HLI,Q1,0.875,1.1,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,LTC,Q2,0.63,0.64,Verified
7/28/22,7/28/22,After Market,3:15:00 PM CDT,NTST,Q2,0.26,0.26,Verified
7/28/22,7/28/22,After Market,3:16:00 PM CDT,ENVA,Q2,1.475,1.64,Verified
7/28/22,7/28/22,After Market,3:16:00 PM CDT,LHX,Q2,3.158,3.23,Verified
7/28/22,7/28/22,After Market,3:17:00 PM CDT,BIO,Q2,2.46,3.38,Verified
7/28/22,7/28/22,After Market,3:17:00 PM CDT,FHI,Q2,0.703,0.64,Verified
7/28/22,7/28/22,After Market,3:19:00 PM CDT,CUZ,Q2,0.673,0.7,Verified
7/28/22,7/28/22,After Market,3:19:00 PM CDT,EMN,Q2,2.689,2.83,Verified
7/28/22,7/28/22,After Market,3:30:00 PM CDT,AAPL,Q3,1.138,1.2,Verified
7/28/22,7/28/22,After Market,3:30:00 PM CDT,YUMC,Q2,-0.015,0.2,Verified
7/28/22,7/28/22,After Market,3:31:00 PM CDT,EPRT,Q2,0.375,0.41,Verified
7/28/22,7/28/22,After Market,3:32:00 PM CDT,DLR,Q2,1.643,1.55,Verified
7/28/22,7/28/22,After Market,3:50:00 PM CDT,CE,Q2,4.574,4.99,Verified
7/28/22,7/28/22,After Market,3:52:00 PM CDT,TFSL,Q3,0.05,0.06,Verified
7/28/22,7/28/22,After Market,4:00:00 PM CDT,ATR,Q2,0.96,0.95,Verified
7/28/22,7/28/22,After Market,4:00:00 PM CDT,EGO,Q2,0.083,0.08,Verified
7/28/22,7/28/22,After Market,4:01:00 PM CDT,MTX,Q2,1.455,1.5,Verified
7/28/22,7/28/22,After Market,4:15:00 PM CDT,MTD,Q2,8.728,9.39,Verified
7/29/22,7/29/22,Before Market,12:00:00 AM CDT,AZN,Q2,0.78,<empty>,Verified
7/29/22,7/29/22,Before Market,12:00:00 AM CDT,BBVA,Q2,0.12,0.285,Verified
7/29/22,7/29/22,Unspecified,12:00:00 AM CDT,E,Q2,1.85,<empty>,Verified
7/29/22,7/29/22,Before Market,12:00:00 AM CDT,IRMD,Q2,0.2,0.26,Verified
7/29/22,7/29/22,Before Market,12:00:00 AM CDT,NMRK,Q2,0.395,0.46,Verified
7/29/22,7/29/22,Before Market,12:00:00 AM CDT,NVT,Q2,0.535,0.57,Verified
7/29/22,7/29/22,Before Market,12:00:00 AM CDT,NWG,Q2,0.16,<empty>,Verified
7/29/22,7/29/22,Before Market,12:00:00 AM CDT,PIPR,Q2,2.29,2.47,Verified
7/29/22,7/29/22,Unspecified,12:00:00 AM CDT,SMFG,Q1,<empty>,<empty>,Verified
7/29/22,7/29/22,Unspecified,12:00:00 AM CDT,SONY,Q1,1.15,1.304,Verified
7/29/22,7/29/22,Before Market,2:05:00 AM CDT,WY,Q2,1.015,1.06,Verified
7/29/22,7/29/22,Before Market,4:00:00 AM CDT,MGA,Q2,0.925,0.83,Verified
7/29/22,7/29/22,Before Market,4:01:00 AM CDT,CHT,Q2,<empty>,<empty>,Verified
7/29/22,7/29/22,Before Market,5:00:00 AM CDT,AON,Q2,2.57,2.63,Verified
7/29/22,7/29/22,Before Market,5:00:00 AM CDT,ARCB,Q2,3.908,4.3,Verified
7/29/22,7/29/22,Before Market,5:00:00 AM CDT,DCOM,Q2,0.845,0.94,Verified
7/29/22,7/29/22,Before Market,5:09:00 AM CDT,CRI,Q2,1.628,1.3,Verified
7/29/22,7/29/22,Before Market,5:15:00 AM CDT,CVX,Q2,5.017,5.95,Verified
7/29/22,7/29/22,Before Market,5:20:00 AM CDT,AB,Q2,0.7,0.71,Verified
7/29/22,7/29/22,Before Market,5:30:00 AM CDT,B,Q2,0.477,0.56,Verified
7/29/22,7/29/22,Before Market,5:30:00 AM CDT,GTLS,Q2,0.81,0.88,Verified
7/29/22,7/29/22,Before Market,5:30:00 AM CDT,LYB,Q2,4.966,5.19,Verified
7/29/22,7/29/22,Before Market,5:30:00 AM CDT,XOM,Q2,3.797,4.21,Verified
7/29/22,7/29/22,Before Market,5:45:00 AM CDT,GRC,Q2,<empty>,0.27,Verified
7/29/22,7/29/22,Before Market,5:50:00 AM CDT,BAH,Q1,1.057,1.03,Verified
7/29/22,7/29/22,Before Market,5:55:00 AM CDT,CHD,Q2,0.711,0.76,Verified
7/29/22,7/29/22,Before Market,5:55:00 AM CDT,CL,Q2,0.71,0.72,Verified
7/29/22,7/29/22,Before Market,5:55:00 AM CDT,PG,Q4,1.232,1.21,Verified
7/29/22,7/29/22,Before Market,6:00:00 AM CDT,BCPC,Q2,0.84,1.07,Verified
7/29/22,7/29/22,Before Market,6:00:00 AM CDT,CHTR,Q2,6.915,8.8,Verified
7/29/22,7/29/22,Before Market,6:00:00 AM CDT,ENB,Q2,0.56,0.523,Verified
7/29/22,7/29/22,Before Market,6:00:00 AM CDT,MIR,Q2,<empty>,0.13,Verified
7/29/22,7/29/22,Before Market,6:00:00 AM CDT,PSX,Q2,5.917,6.77,Verified
7/29/22,7/29/22,Before Market,6:30:00 AM CDT,CBOE,Q2,1.695,1.67,Verified
7/29/22,7/29/22,Before Market,6:30:00 AM CDT,WPC,Q2,1.26,1.13,Verified
7/29/22,7/29/22,Before Market,6:36:00 AM CDT,BSAC,Q2,0.597,0.66,Verified
7/29/22,7/29/22,Before Market,6:41:00 AM CDT,ABBV,Q2,3.423,3.37,Verified
7/29/22,7/29/22,Before Market,6:55:00 AM CDT,IMO,Q2,2.32,2.834,Verified
7/29/22,7/29/22,Before Market,6:55:00 AM CDT,MOG/A,Q3,1.417,1.61,Verified
7/29/22,7/29/22,Before Market,7:00:00 AM CDT,FHB,Q2,0.445,0.46,Verified
7/29/22,7/29/22,Before Market,7:00:00 AM CDT,GWW,Q2,6.724,7.19,Verified
7/29/22,7/29/22,Before Market,7:00:00 AM CDT,PFS,Q2,0.52,0.53,Verified
﻿Calendar for billionplus2 only Earnings
June 2021
Date est,Date act,Time est,Time act,Symbol,Quarter,EPS est,EPS act,Status
6/1/21,6/1/21,Unspecified,5:00:00 AM CDT,BNS,Q2,1.393,1.575,Verified
6/1/21,6/1/21,Before Market,5:51:00 AM CDT,CMRE,Q1,0.3,0.31,Verified
6/1/21,6/1/21,Before Market,6:31:00 AM CDT,IMVT,Q4,-0.333,-0.29,Verified
6/1/21,6/1/21,After Market,3:05:00 PM CDT,AMBA,Q1,-0.276,0.23,Verified
6/1/21,6/1/21,After Market,3:05:00 PM CDT,HPE,Q2,0.078,0.46,Verified
6/1/21,6/1/21,After Market,3:05:00 PM CDT,ZM,Q1,0.624,1.32,Verified
6/1/21,6/1/21,After Market,3:18:00 PM CDT,STNE,Q1,0.157,<empty>,Verified
6/2/21,6/2/21,After Market,12:00:00 AM CDT,MESO,Q3,-0.1,<empty>,Verified
6/2/21,6/2/21,Before Market,5:01:00 AM CDT,DCI,Q3,0.582,0.66,Verified
6/2/21,6/2/21,Before Market,5:30:00 AM CDT,AAP,Q1,3.082,2.81,Verified
6/2/21,6/2/21,After Market,3:01:00 PM CDT,DSGX,Q1,0.185,0.21,Verified
6/2/21,6/2/21,After Market,3:01:00 PM CDT,NTAP,Q4,0.946,1.17,Verified
6/2/21,6/2/21,After Market,3:05:00 PM CDT,NCNO,Q1,-0.11,-0.04,Verified
6/2/21,6/2/21,After Market,3:10:00 PM CDT,ESTC,Q4,-0.413,-0.08,Verified
6/2/21,6/2/21,After Market,3:15:00 PM CDT,GWRE,Q3,-0.512,-0.16,Verified
6/2/21,6/2/21,After Market,3:15:00 PM CDT,PVH,Q1,0.82,1.92,Verified
6/2/21,6/2/21,After Market,3:15:00 PM CDT,SMTC,Q1,0.34,0.53,Verified
6/2/21,6/2/21,After Market,3:20:00 PM CDT,AMSC,Q4,-0.25,-0.21,Verified
6/2/21,6/2/21,After Market,3:39:00 PM CDT,AI,Q4,-0.287,-0.24,Verified
6/3/21,6/3/21,Before Market,6:00:00 AM CDT,CIEN,Q2,0.389,0.62,Verified
6/3/21,6/3/21,Before Market,6:00:00 AM CDT,SJM,Q4,1.681,1.89,Verified
6/3/21,6/3/21,Before Market,7:30:00 AM CDT,TTC,Q2,1.232,1.29,Verified
6/3/21,6/3/21,After Market,3:01:00 PM CDT,FIVE,Q1,0.66,0.88,Verified
6/3/21,6/3/21,After Market,3:05:00 PM CDT,CRWD,Q1,-0.15,0.1,Verified
6/3/21,6/3/21,After Market,3:05:00 PM CDT,DOCU,Q1,-0.114,0.44,Verified
6/3/21,6/3/21,After Market,3:05:00 PM CDT,LULU,Q1,0.907,1.16,Verified
6/3/21,6/3/21,After Market,3:05:00 PM CDT,MDB,Q1,-1.095,-0.15,Verified
6/3/21,6/3/21,After Market,3:15:00 PM CDT,AVGO,Q2,5.425,6.62,Verified
6/3/21,6/3/21,After Market,3:15:00 PM CDT,COO,Q2,3.118,3.38,Verified
6/3/21,6/3/21,After Market,3:15:00 PM CDT,SAIC,Q1,1.487,1.94,Verified
6/3/21,6/3/21,After Market,3:49:00 PM CDT,IDT,Q3,<empty>,0.47,Verified
6/7/21,6/7/21,Before Market,6:00:00 AM CDT,GIII,Q1,0.135,0.53,Verified
6/7/21,6/7/21,Before Market,6:06:00 AM CDT,KEN,Q1,<empty>,<empty>,Verified
6/7/21,6/7/21,After Market,3:01:00 PM CDT,REVG,Q2,0.215,0.39,Verified
6/7/21,6/7/21,After Market,3:02:00 PM CDT,HQY,Q1,0.191,0.38,Verified
6/7/21,6/7/21,After Market,3:05:00 PM CDT,MRVL,Q1,0.188,0.29,Verified
6/7/21,6/7/21,After Market,3:05:00 PM CDT,MTN,Q3,6.671,6.72,Verified
6/8/21,6/8/21,Before Market,5:30:00 AM CDT,THO,Q3,2.363,3.29,Verified
6/8/21,6/8/21,Before Market,7:00:00 AM CDT,ASO,Q1,0.955,1.89,Verified
6/8/21,,Before Market,,FERG,Q3,<empty>,<empty>,Verified
6/8/21,6/8/21,After Market,3:10:00 PM CDT,PATH,Q1,-0.095,0.02,Verified
6/8/21,6/8/21,After Market,3:15:00 PM CDT,ABM,Q2,0.745,0.82,Verified
6/8/21,6/8/21,After Market,3:15:00 PM CDT,AGX,Q1,<empty>,0.98,Verified
6/8/21,6/8/21,After Market,4:30:00 PM CDT,CASY,Q4,0.666,1.12,Verified
6/8/21,6/8/21,After Market,5:29:00 PM CDT,UEC,Q3,-0.02,-0.02,Verified
6/9/21,6/9/21,Before Market,6:00:00 AM CDT,UNFI,Q3,0.933,0.94,Verified
6/9/21,6/9/21,Before Market,6:15:00 AM CDT,CPB,Q3,0.661,0.57,Verified
6/9/21,6/9/21,Before Market,6:30:00 AM CDT,DAKT,Q4,<empty>,0.01,Verified
6/9/21,6/9/21,Before Market,6:45:00 AM CDT,BF/A,Q4,<empty>,0.25,Verified
6/9/21,6/9/21,Before Market,6:45:00 AM CDT,BF/B,Q4,0.303,0.25,Verified
6/9/21,6/9/21,After Market,3:09:00 PM CDT,GME,Q1,-0.673,-0.45,Verified
6/9/21,6/9/21,After Market,3:15:00 PM CDT,GEF,Q2,1.11,1.13,Verified
6/9/21,6/9/21,After Market,3:20:00 PM CDT,RH,Q1,4.2,4.89,Verified
6/10/21,6/10/21,Before Market,5:50:00 AM CDT,SIG,Q1,1.41,2.23,Verified
6/10/21,6/10/21,After Market,3:03:00 PM CDT,CHWY,Q1,-0.018,0.09,Verified
6/10/21,6/10/21,After Market,3:05:00 PM CDT,NVGS,Q1,0.05,0.05,Verified
6/15/21,6/15/21,After Market,3:05:00 PM CDT,ORCL,Q4,1.185,1.54,Verified
6/15/21,6/15/21,After Market,3:05:00 PM CDT,STEP,Q4,0.155,0.25,Verified
6/15/21,6/15/21,After Market,3:15:00 PM CDT,HRB,Q4,5.108,5.14,Verified
6/15/21,6/15/21,After Market,3:15:00 PM CDT,LZB,Q4,0.745,0.87,Verified
6/16/21,6/16/21,After Market,3:30:00 PM CDT,LEN,Q2,2.335,2.95,Verified
6/17/21,6/17/21,Before Market,5:45:00 AM CDT,CMC,Q3,0.813,1.04,Verified
6/17/21,6/17/21,Before Market,6:45:00 AM CDT,JBL,Q3,0.845,1.3,Verified
6/17/21,6/17/21,Before Market,7:00:00 AM CDT,KR,Q1,0.989,1.19,Verified
6/17/21,6/17/21,After Market,3:05:00 PM CDT,ADBE,Q2,2.354,3.03,Verified
6/17/21,6/17/21,After Market,3:05:00 PM CDT,MANU,Q3,0.01,-0.186,Verified
6/22/21,6/22/21,Before Market,5:45:00 AM CDT,KFY,Q4,0.977,1.21,Verified
6/23/21,6/23/21,Before Market,6:00:00 AM CDT,WGO,Q3,1.759,2.16,Verified
6/23/21,6/23/21,After Market,3:05:00 PM CDT,FUL,Q2,0.923,0.94,Verified
6/23/21,6/23/21,After Market,3:10:00 PM CDT,KBH,Q2,1.286,1.5,Verified
6/23/21,6/23/21,After Market,3:15:00 PM CDT,CNXC,Q2,2.09,2.37,Verified
6/23/21,6/23/21,After Market,3:15:00 PM CDT,WOR,Q4,<empty>,2.33,Verified
6/24/21,6/24/21,Before Market,5:44:00 AM CDT,ACN,Q3,2.232,2.4,Verified
